# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-3719
# Selected columns: 6 (all)
# Timestamp: Fri, 24-Aug-2018 23:20:29
Gene ID	Gene Name	brain	cerebellum	heart	kidney	liver	testis
ENSMODG00000019868	EXT2	17.0	37.0	11.0	37.0	16.0	16.0
ENSMODG00000019869	ALX4	0.8	0.3				0.2
ENSMODG00000019870	CD82	12.0	7.0	15.0	63.0	48.0	7.0
ENSMODG00000019871	TSPAN18	5.0	13.0	28.0	16.0	0.4	23.0
ENSMODG00000019873	TP53I11	93.0	20.0	16.0	30.0	16.0	0.8
ENSMODG00000019874	PRDM11	7.0	30.0	4.0	9.0	2.0	3.0
ENSMODG00000019875	SYT13	21.0	32.0	33.0	0.2		0.2
ENSMODG00000019876	ENSMODG00000019876	79.0	51.0				3.0
ENSMODG00000019877	MAPK8IP1	409.0	584.0	39.0	39.0	3.0	10.0
ENSMODG00000019878	SLC35C1	13.0	16.0	3.0	27.0	14.0	12.0
ENSMODG00000019879	ENSMODG00000019879						13.0
ENSMODG00000019880	ENSMODG00000019880				0.1		43.0
ENSMODG00000019881	CRY2	77.0	178.0	108.0	56.0	58.0	47.0
ENSMODG00000019882	ENSMODG00000019882	112.0	153.0	4.0	5.0		927.0
ENSMODG00000019884	PEX16	40.0	82.0	60.0	68.0	83.0	21.0
ENSMODG00000019885	LARGE2	0.8	3.0	3.0	85.0	47.0	3.0
ENSMODG00000019887	PHF21A	75.0	163.0	31.0	57.0	26.0	52.0
ENSMODG00000019888	CREB3L1	11.0	7.0	2.0	4.0	10.0	0.8
ENSMODG00000019889	ENSMODG00000019889	30.0	11.0	0.1	0.2		2.0
ENSMODG00000019891	AMBRA1	45.0	66.0	72.0	54.0	42.0	25.0
ENSMODG00000019892	HARBI1	12.0	23.0	7.0	9.0	5.0	30.0
ENSMODG00000019893	ATG13	115.0	159.0	41.0	50.0	37.0	87.0
ENSMODG00000019894	ARHGAP1	151.0	87.0	23.0	83.0	26.0	27.0
ENSMODG00000019895	ENSMODG00000019895	15.0	16.0	5.0	8.0	7.0	5.0
ENSMODG00000019896	ENSMODG00000019896	3.0	15.0	3.0	34.0	928.0	2.0
ENSMODG00000019897	CKAP5	55.0	79.0	15.0	15.0	10.0	60.0
ENSMODG00000019898	LRP4	18.0	74.0	16.0	2.0	3.0	0.6
ENSMODG00000019899	C11orf49	75.0	50.0	4.0	9.0	0.9	87.0
ENSMODG00000019900	ENSMODG00000019900	52.0	63.0	5.0	12.0	1.0	14.0
ENSMODG00000019901	ARFGAP2	79.0	132.0	62.0	60.0	26.0	98.0
ENSMODG00000019903	PACSIN3	245.0	97.0	366.0	271.0	140.0	31.0
ENSMODG00000019904	ENSMODG00000019904	24.0	30.0	9.0	34.0	12.0	39.0
ENSMODG00000019905	ACP2	76.0	87.0	17.0	198.0	84.0	34.0
ENSMODG00000019906	NR1H3	7.0	8.0	18.0	47.0	88.0	4.0
ENSMODG00000019907	MADD	124.0	252.0	5.0	22.0	2.0	10.0
ENSMODG00000019908	MYBPC3	0.4	10.0	3113.0	1.0	0.8	0.6
ENSMODG00000019909	SPI1	8.0	5.0	3.0	3.0	16.0	7.0
ENSMODG00000019910	SLC39A13	10.0	19.0	20.0	12.0	8.0	11.0
ENSMODG00000019911	PSMC3	529.0	345.0	171.0	173.0	111.0	148.0
ENSMODG00000019913	CELF1	68.0	47.0	19.0	35.0	17.0	53.0
ENSMODG00000019914	ENSMODG00000019914	14.0	16.0	21.0	16.0	7.0	21.0
ENSMODG00000019916	NDUFS3	287.0	332.0	1087.0	320.0	159.0	116.0
ENSMODG00000019919	MTCH2	82.0	127.0	92.0	159.0	143.0	124.0
ENSMODG00000019920	AGBL2	16.0	7.0		4.0	1.0	119.0
ENSMODG00000019921	FNBP4	35.0	69.0	16.0	35.0	21.0	81.0
ENSMODG00000019923	NUP160	19.0	31.0	9.0	15.0	11.0	39.0
ENSMODG00000019925	ENSMODG00000019925	22.0	36.0	1.0	39.0	9.0	5.0
ENSMODG00000019926	ENSMODG00000019926						2.0
ENSMODG00000019927	ENSMODG00000019927						2.0
ENSMODG00000019933	monDomV1R1254						0.3
ENSMODG00000019944	OR4S1						0.7
ENSMODG00000019945	ENSMODG00000019945						0.1
ENSMODG00000019947	ENSMODG00000019947		0.1				
ENSMODG00000019966	OR4C3				0.1		
ENSMODG00000019984	ENSMODG00000019984						0.3
ENSMODG00000020069	ENSMODG00000020069	0.1				0.1	
ENSMODG00000020072	ERAP1	8.0	5.0	8.0	23.0	28.0	12.0
ENSMODG00000020074	ENSMODG00000020074					0.1	
ENSMODG00000020075	ENSMODG00000020075	11.0	3.0	42.0	10.0	8.0	9.0
ENSMODG00000020076	ENSMODG00000020076	0.1					
ENSMODG00000020079	PCSK1	27.0	6.0	0.4	0.6		3.0
ENSMODG00000020081	LRRC55	16.0	1.0				
ENSMODG00000020082	ENSMODG00000020082	41.0	18.0	9.0	34.0	44.0	18.0
ENSMODG00000020083	ENSMODG00000020083	0.2		52.0	21.0		0.7
ENSMODG00000020085	ENSMODG00000020085	48.0	19.0	18.0	24.0	15.0	25.0
ENSMODG00000020086	ELL2	4.0	3.0	1.0	2.0	3.0	19.0
ENSMODG00000020088	SSRP1	88.0	90.0	25.0	49.0	31.0	79.0
ENSMODG00000020089	RHOBTB3	12.0	12.0	13.0	6.0	1.0	18.0
ENSMODG00000020090	ENSMODG00000020090	0.8	1.0				9.0
ENSMODG00000020091	ENSMODG00000020091	3.0	0.9	4.0	0.9	1.0	2.0
ENSMODG00000020092	SPATA9						48.0
ENSMODG00000020093	RFESD	2.0	2.0	3.0	2.0	2.0	0.4
ENSMODG00000020094	P2RX3	0.5			0.1		
ENSMODG00000020096	ENSMODG00000020096	0.3	0.7				
ENSMODG00000020099	ARSK	8.0	9.0	2.0	7.0	3.0	20.0
ENSMODG00000020100	ENSMODG00000020100	0.3	0.3	28.0	19.0	7.0	1.0
ENSMODG00000020101	SLC43A1	2.0	3.0	60.0	108.0	29.0	77.0
ENSMODG00000020102	TIMM10	234.0	170.0	167.0	240.0	203.0	104.0
ENSMODG00000020103	SMTNL1			43.0			8.0
ENSMODG00000020104	SERPING1	18.0	11.0	37.0	50.0	868.0	32.0
ENSMODG00000020105	YPEL4	44.0	96.0	1.0	2.0	14.0	9.0
ENSMODG00000020106	TTC37	14.0	14.0	2.0	3.0	3.0	30.0
ENSMODG00000020107	ENSMODG00000020107	2.0	2.0	1.0	1.0	3.0	4.0
ENSMODG00000020108	ZDHHC5	28.0	54.0	31.0	55.0	32.0	97.0
ENSMODG00000020109	ENSMODG00000020109	1.0	0.1				344.0
ENSMODG00000020110	ENSMODG00000020110	17.0	23.0	11.0	20.0	15.0	19.0
ENSMODG00000020112	ENSMODG00000020112	71.0	117.0	52.0	99.0	38.0	76.0
ENSMODG00000020113	ENSMODG00000020113		2.0		1.0	0.3	0.3
ENSMODG00000020116	CTNND1	27.0	34.0	24.0	68.0	41.0	33.0
ENSMODG00000020118	ENSMODG00000020118						0.7
ENSMODG00000020119	OR6Q1						0.3
ENSMODG00000020120	VN2R615						0.1
ENSMODG00000020121	MCTP1	9.0	21.0	0.2	4.0	0.2	9.0
ENSMODG00000020122	ENSMODG00000020122				0.3		0.3
ENSMODG00000020124	SLF1	6.0	1.0	0.1	0.1	0.2	3.0
ENSMODG00000020126	ENSMODG00000020126						0.9
ENSMODG00000020128	ENSMODG00000020128	3.0	1.0	0.3	0.7	0.2	6.0
ENSMODG00000020130	ENSMODG00000020130						0.1
ENSMODG00000020131	FAM172A	11.0	13.0	5.0	10.0	5.0	18.0
ENSMODG00000020132	NR2F1	102.0	66.0	0.6	35.0	3.0	10.0
ENSMODG00000020136	ENSMODG00000020136	0.8	2.0	0.6	1.0	0.7	2.0
ENSMODG00000020138	VN2R616						0.1
ENSMODG00000020159	ENSMODG00000020159		0.3	0.2		0.4	0.4
ENSMODG00000020163	ARRDC3	11.0	9.0	3.0	16.0	8.0	5.0
ENSMODG00000020169	ENSMODG00000020169						0.3
ENSMODG00000020170	ENSMODG00000020170					0.2	0.1
ENSMODG00000020172	LPXN	3.0	2.0	0.4	0.4	4.0	5.0
ENSMODG00000020173	ENSMODG00000020173	110.0	88.0	38.0	79.0	39.0	245.0
ENSMODG00000020175	ENSMODG00000020175		0.1	0.1	236.0	9.0	64.0
ENSMODG00000020176	ENSMODG00000020176						0.2
ENSMODG00000020179	ENSMODG00000020179				0.1	0.1	
ENSMODG00000020180	ENSMODG00000020180				86.0	4.0	
ENSMODG00000020181	ENSMODG00000020181	0.2		0.1	0.1		
ENSMODG00000020182	DTX4	27.0	10.0	9.0	10.0	3.0	10.0
ENSMODG00000020183	MPEG1	38.0	18.0	3.0	7.0	37.0	30.0
ENSMODG00000020186	ENSMODG00000020186						0.2
ENSMODG00000020189	OR5A2					0.2	
ENSMODG00000020194	ENSMODG00000020194			0.4	0.2	2.0	
ENSMODG00000020195	ENSMODG00000020195			0.4		48.0	0.1
ENSMODG00000020196	ADGRV1	2.0	0.2		4.0	0.2	1.0
ENSMODG00000020200	ENSMODG00000020200	45.0	67.0	83.0	107.0	48.0	35.0
ENSMODG00000020201	PATL1	36.0	81.0	67.0	88.0	62.0	37.0
ENSMODG00000020202	OR10V1			0.7		0.2	0.1
ENSMODG00000020203	ENSMODG00000020203		0.1	0.2		9.0	
ENSMODG00000020204	STX3	5.0	14.0	33.0	32.0	7.0	2.0
ENSMODG00000020205	MRPL16	57.0	122.0	132.0	104.0	51.0	64.0
ENSMODG00000020206	GIF						0.2
ENSMODG00000020208	ENSMODG00000020208		0.1	0.2	0.1		0.2
ENSMODG00000020215	ENSMODG00000020215	2.0	0.3		0.5	0.8	96.0
ENSMODG00000020216	ENSMODG00000020216	8.0	3.0	1.0	1.0	1.0	2.0
ENSMODG00000020218	POLR3G	0.6	0.2	0.2	0.1	1.0	2.0
ENSMODG00000020220	LYSMD3	7.0	12.0	7.0	20.0	15.0	8.0
ENSMODG00000020221	ENSMODG00000020221	27.0	17.0	1.0	4.0	2.0	5.0
ENSMODG00000020222	CETN3	14.0	7.0	8.0	17.0	11.0	36.0
ENSMODG00000020223	MEF2C	167.0	13.0	30.0	8.0	5.0	4.0
ENSMODG00000020224	ENSMODG00000020224						0.4
ENSMODG00000020225	ENSMODG00000020225						0.2
ENSMODG00000020226	TMEM161B	4.0	4.0	1.0	2.0	1.0	4.0
ENSMODG00000020228	CCNH	10.0	8.0	4.0	5.0	5.0	12.0
ENSMODG00000020234	ENSMODG00000020234	2.0	1.0	0.7	1.0	0.8	0.3
ENSMODG00000020235	RASA1	59.0	39.0	21.0	20.0	12.0	42.0
ENSMODG00000020240	VN2R641	0.2	0.1				
ENSMODG00000020241	COX7C	1438.0	1022.0	3923.0	1794.0	1022.0	297.0
ENSMODG00000020245	ENSMODG00000020245		0.1				
ENSMODG00000020246	EDIL3	61.0	28.0	0.2	4.0		0.7
ENSMODG00000020248	ENSMODG00000020248		0.9				
ENSMODG00000020249	HAPLN1	17.0	4.0			0.5	1.0
ENSMODG00000020251	ENSMODG00000020251	0.1	0.1				0.4
ENSMODG00000020252	VCAN	4.0	4.0	2.0	0.9	0.1	6.0
ENSMODG00000020253	XRCC4	4.0	2.0	1.0	2.0	1.0	4.0
ENSMODG00000020254	ENSMODG00000020254	4.0	4.0	0.2	2.0	0.7	0.4
ENSMODG00000020255	RPS23	404.0	252.0	285.0	799.0	586.0	166.0
ENSMODG00000020258	SSBP2	99.0	98.0	8.0	13.0	2.0	23.0
ENSMODG00000020259	CKMT2	0.4	0.6	1191.0	3.0		3.0
ENSMODG00000020260	ACOT12	0.1	0.3	0.2	0.7	77.0	0.3
ENSMODG00000020261	ENSMODG00000020261	13.0	10.0	15.0	15.0	16.0	15.0
ENSMODG00000020263	RASGRF2	44.0	2.0	2.0	1.0	0.9	0.6
ENSMODG00000020264	MSH3	5.0	2.0	0.8	0.9	2.0	5.0
ENSMODG00000020265	ENSMODG00000020265	3.0	0.2	0.1	1.0	2.0	3.0
ENSMODG00000020267	HCN1	14.0	23.0				
ENSMODG00000020268	MRPS30	50.0	56.0	54.0	37.0	39.0	12.0
ENSMODG00000020270	ENSMODG00000020270	16.0	20.0	2.0	0.3		4.0
ENSMODG00000020271	FGF10	5.0	7.0	0.4		0.6	34.0
ENSMODG00000020272	ENSMODG00000020272		0.1				0.1
ENSMODG00000020273	ENSMODG00000020273			0.1			
ENSMODG00000020274	ENSMODG00000020274	0.4		0.1			0.4
ENSMODG00000020275	NNT	15.0	14.0	256.0	140.0	45.0	34.0
ENSMODG00000020276	PAIP1	154.0	66.0	27.0	27.0	12.0	62.0
ENSMODG00000020277	C5orf34	3.0	3.0	2.0	3.0	2.0	8.0
ENSMODG00000020279	HMGCS1	67.0	26.0	5.0	7.0	14.0	19.0
ENSMODG00000020280	NIM1K	6.0	3.0	15.0	3.0	0.1	0.1
ENSMODG00000020281	ZNF131	21.0	24.0	5.0	11.0	5.0	33.0
ENSMODG00000020284	GHR	6.0	7.0	38.0	42.0	111.0	9.0
ENSMODG00000020286	FBXO4	6.0	8.0	4.0	16.0	5.0	5.0
ENSMODG00000020288	C5orf51	3.0	2.0	2.0	4.0	1.0	4.0
ENSMODG00000020289	ENSMODG00000020289	11.0	16.0	520.0	329.0	1.0	34.0
ENSMODG00000020290	PLCXD3	9.0	23.0		0.2		0.1
ENSMODG00000020291	C6	0.1	0.1	0.1	0.1	102.0	0.1
ENSMODG00000020292	ENSMODG00000020292						0.3
ENSMODG00000020293	ENSMODG00000020293						0.1
ENSMODG00000020294	MROH2B					0.2	316.0
ENSMODG00000020296	ENSMODG00000020296	0.3	0.1		0.7	0.4	0.1
ENSMODG00000020299	C7	0.7	0.3	1.0	9.0	120.0	0.6
ENSMODG00000020300	ENSMODG00000020300	1.0	2.0	2.0	7.0	7.0	2.0
ENSMODG00000020301	ENSMODG00000020301	189.0	151.0	227.0	578.0	387.0	132.0
ENSMODG00000020303	PRKAA1	8.0	10.0	4.0	9.0	5.0	13.0
ENSMODG00000020305	TTC33	10.0	8.0	6.0	7.0	3.0	7.0
ENSMODG00000020306	PTGER4	3.0	12.0	1.0	21.0	2.0	1.0
ENSMODG00000020307	ENSMODG00000020307	2.0	0.6	0.1	0.4	1.0	0.6
ENSMODG00000020308	ENSMODG00000020308	8.0	46.0	6.0	233.0	3.0	8.0
ENSMODG00000020310	C9	0.4	0.5	0.2	0.7	674.0	1.0
ENSMODG00000020311	ENSMODG00000020311	0.3	2.0	0.1	1.0	0.8	0.4
ENSMODG00000020313	FYB1	1.0	1.0	0.2	2.0	10.0	0.6
ENSMODG00000020315	RICTOR	12.0	9.0	2.0	4.0	3.0	5.0
ENSMODG00000020316	ENSMODG00000020316	0.1					
ENSMODG00000020318	ENSMODG00000020318	1.0	1.0	6.0	9.0	4.0	1.0
ENSMODG00000020323	ENSMODG00000020323	0.3	2.0	0.4	0.3		74.0
ENSMODG00000020324	MS4A1	0.2	0.2	0.2	0.3	1.0	0.7
ENSMODG00000020327	LIFR	4.0	3.0	3.0	12.0	10.0	12.0
ENSMODG00000020328	ENSMODG00000020328	3.0	4.0				39.0
ENSMODG00000020329	EGFLAM	2.0	2.0	5.0	22.0	1.0	32.0
ENSMODG00000020331	ENSMODG00000020331	4.0		0.3			
ENSMODG00000020332	GDNF	0.5	2.0	0.6	7.0	0.1	0.2
ENSMODG00000020334	CCDC86	11.0	5.0	4.0	7.0	19.0	8.0
ENSMODG00000020335	WDR70	17.0	16.0	12.0	15.0	8.0	39.0
ENSMODG00000020336	PTGDR2	4.0	7.0	3.0	2.0	3.0	21.0
ENSMODG00000020337	ENSMODG00000020337	1.0	0.6	0.1		3.0	59.0
ENSMODG00000020338	PRPF19	95.0	129.0	47.0	75.0	66.0	57.0
ENSMODG00000020339	TMEM109	29.0	62.0	50.0	62.0	92.0	91.0
ENSMODG00000020340	NUP155	20.0	24.0	6.0	10.0	6.0	21.0
ENSMODG00000020341	ENSMODG00000020341	0.1	0.1		0.1	0.2	2.0
ENSMODG00000020343	VPS37C	19.0	37.0	7.0	11.0	5.0	13.0
ENSMODG00000020345	ENSMODG00000020345	4.0	5.0	0.3	0.7	0.5	4.0
ENSMODG00000020348	ENSMODG00000020348	23.0	42.0	3.0	5.0	2.0	18.0
ENSMODG00000020350	ENSMODG00000020350	1.0	0.1		3.0	0.6	0.8
ENSMODG00000020351	NIPBL	12.0	13.0	5.0	10.0	7.0	29.0
ENSMODG00000020352	SLC1A3	364.0	487.0	0.6	0.1	0.1	0.5
ENSMODG00000020353	DDB1	273.0	402.0	122.0	177.0	78.0	222.0
ENSMODG00000020355	RANBP3L	3.0	2.0	5.0	5.0	0.9	6.0
ENSMODG00000020356	TKFC	15.0	16.0	8.0	398.0	186.0	15.0
ENSMODG00000020357	NADK2	4.0	8.0	14.0	7.0	22.0	5.0
ENSMODG00000020358	CYB561A3	11.0	29.0	9.0	54.0	25.0	16.0
ENSMODG00000020359	ENSMODG00000020359	1.0	2.0	0.9	1.0	2.0	0.6
ENSMODG00000020360	TMEM138	16.0	17.0	11.0	60.0	6.0	49.0
ENSMODG00000020361	SKP2	0.6	2.0	0.1	0.4	2.0	2.0
ENSMODG00000020362	ENSMODG00000020362	27.0	41.0	20.0	53.0	17.0	40.0
ENSMODG00000020363	LMBRD2	17.0	10.0	4.0	9.0	10.0	15.0
ENSMODG00000020364	CPSF7	97.0	183.0	47.0	79.0	46.0	78.0
ENSMODG00000020365	CAPSL	0.2			0.1	0.2	0.2
ENSMODG00000020366	ENSMODG00000020366	58.0	50.0	66.0	80.0	63.0	51.0
ENSMODG00000020367	ENSMODG00000020367		0.1	0.1	0.1	0.5	
ENSMODG00000020368	PPP1R32	8.0	30.0	2.0			323.0
ENSMODG00000020369	LRRC10B	2.0	0.1	0.5	0.1		4.0
ENSMODG00000020370	SPEF2	1.0	0.1		0.1		8.0
ENSMODG00000020372	ENSMODG00000020372		0.2				
ENSMODG00000020374	ENSMODG00000020374	1.0	0.6		2.0		0.1
ENSMODG00000020376	PRLR	14.0	2.0		40.0	10.0	6.0
ENSMODG00000020377	YEATS4	12.0	7.0	5.0	5.0	4.0	7.0
ENSMODG00000020378	FRS2	13.0	14.0	3.0	8.0	7.0	8.0
ENSMODG00000020379	AGXT2	0.3	0.6	0.1	264.0	38.0	4.0
ENSMODG00000020380	CCT2	55.0	46.0	29.0	46.0	25.0	62.0
ENSMODG00000020381	BEST3	0.7	4.0	3.0	0.2		5.0
ENSMODG00000020382	DNAJC21	11.0	4.0	4.0	5.0	5.0	19.0
ENSMODG00000020383	ENSMODG00000020383	50.0	63.0	34.0	49.0	10.0	9.0
ENSMODG00000020385	MYRFL	0.9	2.0	0.2	0.1		2.0
ENSMODG00000020386	BRIX1	19.0	10.0	6.0	8.0	12.0	41.0
ENSMODG00000020387	CNOT2	50.0	73.0	21.0	32.0	14.0	94.0
ENSMODG00000020388	KCNMB4	28.0	49.0	3.0	8.0	5.0	29.0
ENSMODG00000020389	RAD1	8.0	8.0	5.0	5.0	4.0	6.0
ENSMODG00000020391	ENSMODG00000020391	0.5	0.2	0.2	0.4	0.1	185.0
ENSMODG00000020392	PTPRB	14.0	11.0	35.0	45.0	16.0	2.0
ENSMODG00000020393	PTPRR	30.0	81.0	0.7	0.4		8.0
ENSMODG00000020394	RAI14	10.0	3.0	5.0	26.0	16.0	18.0
ENSMODG00000020396	ENSMODG00000020396	0.3	0.1	1.0	12.0	0.3	0.5
ENSMODG00000020398	AMACR	7.0	5.0	22.0	16.0	52.0	5.0
ENSMODG00000020399	ENSMODG00000020399	0.1	0.3		0.1		
ENSMODG00000020400	SLC45A2	0.7	0.3		1.0	0.9	
ENSMODG00000020402	RXFP3	2.0	0.9			0.1	
ENSMODG00000020404	ADAMTS12	0.2		0.9	1.0	0.3	0.5
ENSMODG00000020405	TARS	12.0	8.0	4.0	8.0	7.0	6.0
ENSMODG00000020406	LGR5	0.2	0.3		4.0	3.0	0.1
ENSMODG00000020407	NPR3	0.4		7.0	3.0	0.8	0.2
ENSMODG00000020408	ZFC3H1	28.0	21.0	5.0	12.0	7.0	12.0
ENSMODG00000020409	ENSMODG00000020409	0.7		0.1	0.3		0.7
ENSMODG00000020410	SUB1	42.0	13.0	5.0	5.0	3.0	10.0
ENSMODG00000020412	ZFR	32.0	32.0	8.0	14.0	9.0	17.0
ENSMODG00000020414	TMEM19	80.0	73.0	7.0	31.0	14.0	12.0
ENSMODG00000020416	MTMR12	13.0	11.0	3.0	5.0	2.0	11.0
ENSMODG00000020417	TBC1D15	20.0	22.0	15.0	14.0	11.0	16.0
ENSMODG00000020418	GOLPH3	96.0	71.0	44.0	109.0	95.0	72.0
ENSMODG00000020419	ENSMODG00000020419	2.0	0.5	7.0	4.0		0.3
ENSMODG00000020420	ENSMODG00000020420	9.0	2.0	8.0	7.0	1.0	2.0
ENSMODG00000020423	CCBE1	0.7	0.1	0.3	3.0	2.0	4.0
ENSMODG00000020424	LMAN1	11.0	8.0	9.0	24.0	53.0	25.0
ENSMODG00000020425	TRHDE	22.0	30.0		0.3	0.7	0.9
ENSMODG00000020426	CPLX4						0.3
ENSMODG00000020427	ENSMODG00000020427	37.0	32.0	15.0	19.0	25.0	43.0
ENSMODG00000020429	RAX						0.3
ENSMODG00000020430	ENSMODG00000020430						0.2
ENSMODG00000020432	ENSMODG00000020432	1.0	0.8	0.1	0.6		
ENSMODG00000020433	ZNF532	20.0	24.0	7.0	7.0	3.0	11.0
ENSMODG00000020434	MALT1	3.0	3.0	3.0	5.0	3.0	2.0
ENSMODG00000020435	ENSMODG00000020435	0.3	1.0	49.0		0.1	1.0
ENSMODG00000020439	NEDD4L	44.0	57.0	6.0	66.0	8.0	15.0
ENSMODG00000020440	KCNC2	47.0	19.0			0.1	
ENSMODG00000020442	ENSMODG00000020442	0.7	0.1				12.0
ENSMODG00000020443	ATP8B1	0.2	0.5	1.0	5.0	7.0	0.2
ENSMODG00000020444	ENSMODG00000020444	0.1				0.3	85.0
ENSMODG00000020445	NARS	64.0	48.0	8.0	15.0	16.0	16.0
ENSMODG00000020447	ENSMODG00000020447	15.0	22.0	39.0	27.0	32.0	19.0
ENSMODG00000020448	ONECUT2	0.9	4.0	0.1		11.0	
ENSMODG00000020449	ST8SIA3	13.0	12.0			2.0	19.0
ENSMODG00000020450	GLIPR1	3.0	2.0	0.7	3.0	9.0	152.0
ENSMODG00000020451	KRR1	19.0	9.0	7.0	8.0	5.0	14.0
ENSMODG00000020452	WDR7	48.0	29.0	7.0	7.0	2.0	12.0
ENSMODG00000020453	PHLDA1	41.0	28.0	14.0	16.0	3.0	2.0
ENSMODG00000020454	TXNL1	13.0	8.0	10.0	11.0	13.0	13.0
ENSMODG00000020455	TCF4	52.0	48.0	19.0	9.0	4.0	3.0
ENSMODG00000020456	ENSMODG00000020456	51.0	16.0	11.0	15.0	8.0	62.0
ENSMODG00000020457	CCDC68	4.0	2.0	0.1	4.0	0.2	50.0
ENSMODG00000020458	BBS10	5.0	6.0	2.0	3.0	1.0	7.0
ENSMODG00000020459	OSBPL8	13.0	7.0	3.0	5.0	5.0	127.0
ENSMODG00000020460	RAB27B	3.0	1.0	0.4	1.0	0.1	0.5
ENSMODG00000020461	ENSMODG00000020461						0.8
ENSMODG00000020462	ZDHHC17	50.0	55.0	8.0	10.0	6.0	7.0
ENSMODG00000020464	ENSMODG00000020464	22.0	23.0	8.0	301.0	5.0	15.0
ENSMODG00000020465	E2F7	2.0	2.0	0.3	1.0	0.1	12.0
ENSMODG00000020466	NAV3	32.0	7.0	0.5	0.5	0.1	2.0
ENSMODG00000020467	SYT1	574.0	439.0	0.1	0.5		28.0
ENSMODG00000020468	PAWR	2.0	0.4	0.8	18.0	13.0	12.0
ENSMODG00000020469	ENSMODG00000020469	2.0	2.0	0.4	1.0	0.3	2.0
ENSMODG00000020471	PPP1R12A	59.0	30.0	18.0	14.0	10.0	34.0
ENSMODG00000020473	OTOGL	0.1		0.1		0.2	4.0
ENSMODG00000020475	ENSMODG00000020475	0.1					7.0
ENSMODG00000020476	PTPRQ			2.0	9.0		2.0
ENSMODG00000020477	MYF6			0.1	0.1		
ENSMODG00000020478	MYF5				0.6		
ENSMODG00000020479	LIN7A	9.0	25.0	2.0	6.0	0.2	39.0
ENSMODG00000020480	ACSS3	2.0	2.0	2.0	39.0	65.0	0.6
ENSMODG00000020481	PPFIA2	50.0	23.0	1.0	0.3	0.4	2.0
ENSMODG00000020484	ENSMODG00000020484	133.0	45.0	40.0	43.0	31.0	92.0
ENSMODG00000020485	METTL25	3.0	4.0	1.0	2.0	0.8	4.0
ENSMODG00000020486	ENSMODG00000020486	0.4	1.0	0.6	0.8	0.4	0.8
ENSMODG00000020487	TMTC2	5.0	14.0	3.0	5.0	0.5	3.0
ENSMODG00000020488	ENSMODG00000020488	0.8	1.0	0.1	0.6	0.2	0.2
ENSMODG00000020492	SLC6A15	56.0	58.0		0.3		4.0
ENSMODG00000020493	ENSMODG00000020493	1.0	0.2	0.1	1.0		23.0
ENSMODG00000020494	ALX1	0.3			4.0		0.2
ENSMODG00000020495	ENSMODG00000020495	0.5					24.0
ENSMODG00000020496	RASSF9	4.0	1.0	0.2	0.7		0.2
ENSMODG00000020497	NTS	4.0	3.0		0.2		4.0
ENSMODG00000020498	MGAT4C	1.0	0.6				
ENSMODG00000020501	ENSMODG00000020501				0.1		3.0
ENSMODG00000020503	ENSMODG00000020503						0.1
ENSMODG00000020504	ENSMODG00000020504	84.0	117.0	17.0	37.0	17.0	40.0
ENSMODG00000020505	C12orf50	0.1	0.4			0.1	166.0
ENSMODG00000020506	ENSMODG00000020506	10.0	3.0	4.0	7.0	0.3	4.0
ENSMODG00000020507	C12orf29	8.0	10.0	7.0	7.0	4.0	26.0
ENSMODG00000020509	ENSMODG00000020509	101.0	98.0	5.0	5.0	2.0	8.0
ENSMODG00000020510	CEP290	5.0	3.0	0.8	2.0	0.8	36.0
ENSMODG00000020511	ENSMODG00000020511	26.0	1.0		9.0	0.1	0.1
ENSMODG00000020512	ENSMODG00000020512	99.0	46.0	20.0	35.0	18.0	26.0
ENSMODG00000020513	TMTC3	8.0	5.0	2.0	4.0	3.0	3.0
ENSMODG00000020514	ENSMODG00000020514	15.0	41.0	136.0	118.0	106.0	65.0
ENSMODG00000020515	KITLG	18.0	19.0	22.0	26.0	2.0	13.0
ENSMODG00000020516	DUSP6	28.0	12.0	15.0	21.0	13.0	7.0
ENSMODG00000020517	ENSMODG00000020517	62.0	72.0	15.0	29.0	13.0	6.0
ENSMODG00000020518	ARAP2	15.0	6.0	0.1	3.0	0.5	5.0
ENSMODG00000020520	DTHD1	1.0	0.8				0.1
ENSMODG00000020525	ENSMODG00000020525	0.7	5.0	0.1	23.0	22.0	0.3
ENSMODG00000020526	RELL1	8.0	16.0	2.0	11.0	13.0	1.0
ENSMODG00000020527	ENSMODG00000020527	3.0	5.0	1.0	3.0	2.0	40.0
ENSMODG00000020529	TBC1D1	7.0	3.0	67.0	34.0	3.0	48.0
ENSMODG00000020530	KLF3	18.0	13.0	12.0	21.0	13.0	6.0
ENSMODG00000020531	ENSMODG00000020531	2.0	0.8	0.1	2.0	0.3	0.1
ENSMODG00000020532	ENSMODG00000020532	2.0	1.0	0.9	9.0	4.0	1.0
ENSMODG00000020533	FAM114A1	3.0	1.0	1.0	6.0	3.0	1.0
ENSMODG00000020538	KLHL5	25.0	11.0	0.9	14.0	0.2	28.0
ENSMODG00000020543	ENSMODG00000020543	0.1	0.1	0.1	0.1		17.0
ENSMODG00000020546	WDR19	8.0	10.0	3.0	4.0	0.9	6.0
ENSMODG00000020548	RFC1	12.0	13.0	4.0	6.0	7.0	37.0
